"","year","BroodID","night_nb_real","Data_Directory.F","nights","trips.n.M","trips.n.F","brood.sizeF","brood.size.change01","brood.size.change","AgeBin.F","AgeBin.M","hunt.att.sumMF","distance.km.M","distance.km.F","time.h.M","time.h.F","vedba.avg.M","vedba.avg.F","vedba.sum.M","vedba.sum.F","vedba.sum.sum.M","vedba.sum.sum.F","hunt.att.avg.M","hunt.att.avg.F","hunt.att.sum.M","hunt.att.sum.F","prey.to.nest.M","prey.to.nest.F","hunt.succ.sum.M","hunt.succ.sum.F","prop.succ.dives.M","prop.succ.dives.F","prop.succ.dives.tripM","prop.succ.dives.tripF","preys.eaten.M","preys.eaten.F","preys.eaten","preys.nest","clutchF.y","Nb_Eggs","Nb_Nestlings1","Nb_Nestlings2","Nb_Fledglings","egg.fledg.ratio","egg.nestl.ratio1","egg.nestl.ratio2","nestl.fledg.ratio","Morph.M","Morph.F","colour.M","colour.F","n.spots.M","n.spots.F","trips.tot","trips.diff","prop.trips.M","prop.trips.F","vedba.avg.diff","vedba.sum.diff","hunt.att.diff","prey.to.nest.diff","prop.prey.nestM","prop.prey.nestF","preys.eaten.diff","prop.prey.eatenM","prop.prey.eatenF","prop.prey.eaten.prey.capturedM","prop.prey.eaten.prey.capturedF","prop.succ.dives.diff","BroodIDf","prey.per.chick","prey.per.chickF","prey.per.chickM","prey.per.chickF.res","prey.per.chickM.res","prey.to.nest.F10","prey.to.nest.M10","preys.nest10","prey.nest.coopI","prey.nest.Mcoop01","prey.nest.Fcoop01","prey.nest.coopI.dir","pair.group","trips.coopI","trips.coopI.dir","prey.eaten.selfI","prey.eaten.selfI.dir","year_z","BroodID_z","night_nb_real_z","nights_z","trips.n.M_z","trips.n.F_z","brood.size.change_z","hunt.att.sumMF_z","distance.km.M_z","distance.km.F_z","time.h.M_z","time.h.F_z","vedba.avg.M_z","vedba.avg.F_z","vedba.sum.M_z","vedba.sum.F_z","vedba.sum.sum.M_z","vedba.sum.sum.F_z","hunt.att.avg.M_z","hunt.att.avg.F_z","hunt.att.sum.M_z","hunt.att.sum.F_z","prey.to.nest.M_z","prey.to.nest.F_z","hunt.succ.sum.M_z","hunt.succ.sum.F_z","prop.succ.dives.M_z","prop.succ.dives.F_z","prop.succ.dives.tripM_z","prop.succ.dives.tripF_z","preys.eaten.M_z","preys.eaten.F_z","preys.eaten_z","preys.nest_z","clutchF.y_z","Nb_Eggs_z","Nb_Nestlings1_z","Nb_Nestlings2_z","Nb_Fledglings_z","egg.fledg.ratio_z","egg.nestl.ratio1_z","egg.nestl.ratio2_z","nestl.fledg.ratio_z","colour.M_z","colour.F_z","n.spots.M_z","n.spots.F_z","trips.tot_z","trips.diff_z","prop.trips.M_z","prop.trips.F_z","vedba.avg.diff_z","vedba.sum.diff_z","hunt.att.diff_z","prey.to.nest.diff_z","prop.prey.nestM_z","prop.prey.nestF_z","preys.eaten.diff_z","prop.prey.eatenM_z","prop.prey.eatenF_z","prop.prey.eaten.prey.capturedM_z","prop.prey.eaten.prey.capturedF_z","prop.succ.dives.diff_z","prey.per.chick_z","prey.per.chickF_z","prey.per.chickM_z","prey.per.chickF.res_z","prey.per.chickM.res_z","prey.to.nest.F10_z","prey.to.nest.M10_z","preys.nest10_z","prey.nest.coopI_z","prey.nest.Mcoop01_z","prey.nest.Fcoop01_z","trips.coopI_z","prey.eaten.selfI_z","yearF","brood.size.fin","brood.size.changeF","percent_wildflower","percent_wildflower.zsqrt","area_wildflower","area_wildflower.zsqrt","Malebehav_Dim1","Malebehav_Dim2","Femalebehav_Dim1","Femalebehav_Dim2","brood.size.change01F"
"98",2019,2028,4,"Female_M004209_010719",4,10,6,"6","1",-1,"2","2",93,73.6338583268725,52.2376285598221,5.67361111111111,5.99111111111111,0.428848164828265,0.231438185032511,850.678526819161,739.986640808864,850.678526819161,739.986640808864,7.6,2.83333333333333,76,17,10,5,12,6,0.157894736842105,0.352941176470588,0.157894736842105,0.352941176470588,2,1,3,15,"1",7,6,5,5,0.714285714285714,0.857142857142857,0.714285714285714,0.833333333333333,"White","Intermediate",-7.25,-5.75,0,85,16,4,0.625,0.375,0.197409979795754,110.691886010297,59,5,0.666666666666667,0.333333333333333,1,0.666666666666667,0.333333333333333,0.166666666666667,0.166666666666667,-0.195046439628483,"2028",2.5,0.833333333333333,1.66666666666667,0.0733333333333334,-0.393333333333333,50,100,150,0.333333333333333,0.666666666666667,0.333333333333333,"male contribution","both old (2+ years)",0.25,"male contribution",0.333333333333333,"male eats more",-0.834793719444005,-0.799043511903026,0.664675932780524,0.664675932780524,0.157809742261148,0.927051861571638,-0.464330962414125,1.04000935940576,0.546528241048356,0.512576275969172,-0.0953186207827265,0.0599319190838462,0.779288496401783,-0.355837564293486,0.176096446480574,-0.659486243984334,0.176096446480574,-0.659486243984334,1.0989858937411,-0.647910059729165,1.74947865562889,-0.207925529519101,0.222840061411307,0.62384650840112,0.0811350318897892,0.477309469913053,-1.19883658659029,0.432536145601216,-1.19883658659029,0.432536145601216,0.00476936511176077,0.132973745971843,0.0778102408459191,0.461339450635101,-0.419699749020763,0.568460915973432,0.877514144682794,0.566612283321399,0.901208399220411,0.358321224710497,0.240876720022517,-0.104124340637564,0.230070162948246,-0.754940839308133,-0.600406709716887,-1.48102760901043,0.115587381883172,0.531661437439749,-0.37270693523023,-0.651793798040641,0.65179379804064,0.863429723820925,0.715828129875471,1.83803170693783,-0.143550869310691,-0.376190602911226,0.376190602911226,-0.0909110570390773,-0.281879741971191,0.281879741971191,-0.0894787033291172,-0.181284005142294,-1.04976961165764,-0.0261849559188518,0.316564317398836,-0.198906932853527,0.316564317398836,-0.198906932853527,0.62384650840112,0.222840061411306,0.461339450635101,-0.376190602911226,-0.376190602911226,0.383904048618773,-0.65179379804064,-0.281879741971191,"2019","5","1 dead chick",0.00688260245040979,-0.207923271014341,44392.4438003618,-0.0916060174001886,1.39369034187462,-1.73454883253154,0.334849426207852,0.30997114146304,"1"
"99",2019,2028,5,"Female_M004209_010719",5,7,1,"6","1",-1,"2","2",34,58.3853136933459,28.258928934519,6.13944444444444,3.32666666666667,0.341992899590432,0.206731472791998,813.618709009776,2474.16226637463,813.618709009776,2474.16226637463,3.14285714285714,12,22,12,7,1,9,2,0.409090909090909,0.166666666666667,0.409090909090909,0.166666666666667,2,1,3,8,"1",7,6,5,5,0.714285714285714,0.857142857142857,0.714285714285714,0.833333333333333,"White","Intermediate",-7.25,-5.75,0,85,8,6,0.875,0.125,0.135261426798434,-1660.54355736485,10,6,0.875,0.125,1,0.666666666666667,0.333333333333333,0.222222222222222,0.5,0.242424242424242,"2028",1.33333333333333,0.166666666666667,1.16666666666667,-0.593333333333333,-0.893333333333333,10,70,80,0.75,0.875,0.125,"male contribution","both old (2+ years)",0.75,"male contribution",0.333333333333333,"male eats more",-0.834793719444005,-0.799043511903026,1.34571311929103,1.34571311929103,-0.49634765408278,-0.988011847506249,-0.464330962414125,-0.921690322261382,-0.203345483435353,-0.732090637580718,0.0365535990244976,-0.456037106971376,-0.235000390350265,-0.60544811039592,0.0844705824608804,0.880480845006129,0.0844705824608804,0.880480845006129,-0.674169567208057,1.00385651789044,-0.971428210442612,-0.510016285757586,-0.436766520366161,-0.858693276059704,-0.466526433366288,-0.711057285085426,0.789955200564178,-0.509172662029572,0.789955200564178,-0.509172662029572,0.00476936511176077,0.132973745971843,0.0778102408459191,-0.736190905078062,-0.419699749020763,0.568460915973432,0.877514144682794,0.566612283321399,0.901208399220411,0.358321224710497,0.240876720022517,-0.104124340637564,0.230070162948246,-0.754940839308133,-0.600406709716887,-1.48102760901043,0.115587381883172,-0.821104626876861,0.0666254875367313,1.11348651434017,-1.11348651434017,0.337099656998462,-0.842016496353544,-0.521990590992968,0.0708098458483229,0.82917369982029,-0.82917369982029,-0.0909110570390773,-0.281879741971191,0.281879741971191,0.520184827857671,0.731784183356122,0.887743121568323,-1.01357453122503,-0.960421237820581,-0.70579053233049,-0.960421237820581,-0.70579053233049,-0.858693276059704,-0.436766520366161,-0.736190905078062,0.82917369982029,0.82917369982029,-0.816425639677768,1.11348651434017,-0.281879741971191,"2019","5","1 dead chick",0.00688260245040979,-0.207923271014341,44392.4438003618,-0.0916060174001886,-1.16951480523599,0.852487672288555,-2.18855242360435,-0.884800625852852,"1"
"100",2019,2029,1,"Female_M037955_200619",1,6,3,"5","0",0,"2","2",28,61.8891390214539,41.1163904250225,24.0047222222222,5.79888888888889,0.369980606514023,0.192119204478864,1084.71742438681,999.832137369969,1084.71742438681,999.832137369969,3.16666666666667,3,19,9,5.5,3,6,3,0.315789473684211,0.333333333333333,0.315789473684211,0.333333333333333,0.5,0,0.5,8.5,"1",5,5,5,4,0.8,1,1,0.8,"Intermediate","Intermediate",-4.75,-5.75,61,94,9,3,0.666666666666667,0.333333333333333,0.177861402035158,84.8852870168402,10,2.5,0.647058823529412,0.352941176470588,0.5,1,0,0.0833333333333333,0,-0.0175438596491228,"2029",1.7,0.6,1.1,-0.16,-0.96,30,55,85,0.294117647058824,0.647058823529412,0.352941176470588,"male contribution","both old (2+ years)",0.333333333333333,"male contribution",1,"male eats more",-0.834793719444005,-0.783198726012255,-1.37843562675099,-1.37843562675099,-0.714400119530757,-0.221986363875095,0.66429831119101,-1.12118520514279,-0.0310387740493403,-0.0646959431418089,5.09401443200102,0.0227081319664343,0.0918378274657598,-0.753075048287547,0.754728978193186,-0.428740576113505,0.754728978193186,-0.428740576113505,-0.664697582908115,-0.617877940136081,-1.12258970300214,-0.691270739500677,-0.766569811254895,-0.117423383829292,-1.01418789862236,-0.413965596335806,0.0512611081925192,0.333408902692712,0.0512611081925192,0.333408902692712,-1.18637957155048,-0.862088218266889,-1.31524407107295,-0.650653022527122,-0.419699749020763,-0.910425685738699,-0.00530220026998635,0.566612283321399,0.17456821292405,0.702912088295498,1.14589133112037,1.3315448704305,0.10456755758165,0.807334209859487,-0.600406709716887,0.0835130668650022,0.38517133791731,-0.652008868837285,-0.592373146613711,-0.357580412643839,0.357580412643839,0.697874715010628,0.69313059877447,-0.521990590992968,-0.679452657208226,-0.489636654933015,0.489636654933016,-0.447068492262757,0.986389189732253,-0.986389189732253,-1.0039740001093,-0.637818099391502,-0.26362891012139,-0.703252093271659,-0.13038062692796,-0.773375012260752,-0.13038062692796,-0.773375012260752,-0.117423383829292,-0.766569811254895,-0.650653022527122,-0.489636654933016,-0.489636654933015,0.496876254576095,-0.357580412643839,0.986389189732253,"2019","5","no change",0,-1.85902413739024,0,-1.92605157029617,-1.25414571352593,0.0234416836474299,-0.622499336675936,0.812505389938727,"0"
"101",2019,2029,2,"Female_M037955_200619",2,7,5,"5","0",0,"2","2",37,55.0326894265443,56.6061011373873,5.46666666666667,23.9686111111111,0.362758493005906,0.226433353119192,818.386183910051,942.14031134979,818.386183910051,942.14031134979,3.85714285714286,2,27,10,7,5,9,5,0.333333333333333,0.5,0.333333333333333,0.5,2,0,2,12,"1",5,5,5,4,0.8,1,1,0.8,"Intermediate","Intermediate",-4.75,-5.75,61,94,12,2,0.583333333333333,0.416666666666667,0.136325139886713,-123.754127439739,17,2,0.583333333333333,0.416666666666667,2,1,0,0.222222222222222,0,-0.166666666666667,"2029",2.4,1,1.4,0.24,-0.66,50,70,120,0.166666666666667,0.583333333333333,0.416666666666667,"male contribution","both old (2+ years)",0.166666666666667,"male contribution",1,"male eats more",-0.834793719444005,-0.783198726012255,-0.697398440240488,-0.697398440240488,-0.49634765408278,0.54403911975606,0.66429831119101,-0.82194288082068,-0.368216617445968,0.739331411360572,-0.153902284322609,3.54127047175981,0.00749855971859239,-0.406401104066532,0.0962575806910573,-0.479971554144265,0.0962575806910573,-0.479971554144265,-0.390010038209795,-0.798070657694583,-0.719492389510065,-0.63085258825298,-0.436766520366161,0.62384650840112,-0.466526433366288,0.180217781163433,0.190160852057275,1.175990467415,0.190160852057275,1.175990467415,0.00476936511176077,-0.862088218266889,-0.47941148392163,-0.0518878446705404,-0.419699749020763,-0.910425685738699,-0.00530220026998635,0.566612283321399,0.17456821292405,0.702912088295498,1.14589133112037,1.3315448704305,0.10456755758165,0.807334209859487,-0.600406709716887,0.0835130668650022,0.38517133791731,-0.144721594718556,-0.812039357997191,-0.946007183437442,0.946007183437442,0.346108139961183,0.509627162319179,-0.184844548431425,-0.786633014787733,-0.858336324003832,0.858336324003832,0.621403813408281,0.986389189732253,-0.986389189732253,0.520184827857671,-0.637818099391502,-0.924078511121317,-0.110818348087953,0.63581070620369,-0.469244852574575,0.63581070620369,-0.469244852574574,0.62384650840112,-0.436766520366161,-0.0518878446705404,-0.858336324003832,-0.858336324003832,0.86403592393739,-0.946007183437442,0.986389189732253,"2019","5","no change",0,-1.85902413739024,0,-1.92605157029617,-1.21265347980542,-0.365320238552886,0.582627245863559,1.2801939761149,"0"
"102",2019,2029,3,"Female_M037955_200619",3,12,6,"5","0",0,"2","2",70,49.0863077517344,60.1579635267573,4.75888888888889,5.54888888888889,0.410582000633277,0.301834679230759,449.794587227742,969.945962781835,449.794587227742,969.945962781835,3.33333333333333,5,40,30,11.5,5.5,12,6,0.3,0.2,0.3,0.2,0.5,0.5,1,17,"1",5,5,5,4,0.8,1,1,0.8,"Intermediate","Intermediate",-4.75,-5.75,61,94,18,6,0.666666666666667,0.333333333333333,0.108747321402518,-520.151375554094,10,6,0.676470588235294,0.323529411764706,0,0.5,0.5,0.0416666666666667,0.0833333333333333,0.1,"2029",3.4,1.1,2.3,0.34,0.24,55,115,170,0.352941176470588,0.676470588235294,0.323529411764706,"male contribution","both old (2+ years)",0.333333333333333,"male contribution",0,"equal",-0.834793719444005,-0.783198726012255,-0.0163612537299821,-0.0163612537299821,0.5939146731571,0.927051861571638,0.66429831119101,0.275278975027043,-0.660640286776839,0.923698606688633,-0.354266277208003,-0.0257043079261532,0.565977682188826,0.355374319726761,-0.815040032538519,-0.455279828887591,-0.815040032538519,-0.455279828887591,-0.598393692808521,-0.257492505019077,-0.0644592550854444,0.57751043670096,0.55264335230004,0.809163981458723,0.0811350318897892,0.477309469913053,-0.0737486612857614,-0.340656349085115,-0.0737486612857614,-0.340656349085115,-1.18637957155048,-0.364557236147523,-1.03663320868918,0.803490980838862,-0.419699749020763,-0.910425685738699,-0.00530220026998635,0.566612283321399,0.17456821292405,0.702912088295498,1.14589133112037,1.3315448704305,0.10456755758165,0.807334209859487,-0.600406709716887,0.0835130668650022,0.38517133791731,0.869852953518901,0.0666254875367313,-0.357580412643839,0.357580412643839,0.112554270312278,0.160986147293982,-0.521990590992968,0.0708098458483229,-0.319467576900331,0.319467576900331,-0.803225927486436,-0.916014207822913,0.916014207822913,-1.46122164849939,-0.409551052266898,0.25696077537267,0.735515573603057,0.827358539486603,0.443145626483959,0.827358539486603,0.443145626483959,0.809163981458723,0.55264335230004,0.803490980838862,-0.319467576900331,-0.319467576900331,0.327417945640112,-0.357580412643839,-0.916014207822913,"2019","5","no change",0,-1.85902413739024,0,-1.92605157029617,0.433576729892987,0.468021265231983,1.48494098708035,-0.373683755071494,"0"
"103",2019,2029,4,"Female_M037955_200619",4,7,5,"5","0",0,"2","2",59,64.8486843515806,58.9892955759163,5.91555555555556,6.4075,0.383413677728337,0.229520737384615,924.989906262487,996.559283670484,924.989906262487,996.559283670484,5.28571428571429,4.4,37,22,7,4.5,8,5,0.216216216216216,0.227272727272727,0.216216216216216,0.227272727272727,1,0.5,1.5,11.5,"1",5,5,5,4,0.8,1,1,0.8,"Intermediate","Intermediate",-4.75,-5.75,61,94,12,2,0.583333333333333,0.416666666666667,0.153892940343723,-71.5693774079973,15,2.5,0.608695652173913,0.391304347826087,0.5,0.666666666666667,0.333333333333333,0.125,0.1,-0.011056511056511,"2029",2.3,0.9,1.4,0.14,-0.66,45,70,115,0.217391304347826,0.608695652173913,0.391304347826087,"male contribution","both old (2+ years)",0.166666666666667,"male contribution",0.333333333333333,"male eats more",-0.834793719444005,-0.783198726012255,0.664675932780524,0.664675932780524,-0.49634765408278,0.54403911975606,0.66429831119101,-0.090461643588865,0.114502019043854,0.863036337505233,-0.0268268477045559,0.140565527304945,0.248708165842131,-0.375209431738047,0.359822237659879,-0.431646906308661,0.359822237659879,-0.431646906308661,0.178309019786728,-0.365608135554178,-0.215620747644972,0.0941652267193836,-0.436766520366161,0.438529035343517,-0.649080255118313,0.180217781163433,-0.73708878941826,-0.202779365766923,-0.73708878941826,-0.202779365766923,-0.789329925996397,-0.364557236147523,-0.758022346305405,-0.137425727221481,-0.419699749020763,-0.910425685738699,-0.00530220026998635,0.566612283321399,0.17456821292405,0.702912088295498,1.14589133112037,1.3315448704305,0.10456755758165,0.807334209859487,-0.600406709716887,0.0835130668650022,0.38517133791731,-0.144721594718556,-0.812039357997191,-0.946007183437442,0.946007183437442,0.494888137926058,0.55552491843744,-0.281171989163294,-0.679452657208226,-0.711596321932169,0.71159632193217,-0.447068492262757,-0.281879741971191,0.281879741971191,-0.546726351719208,-0.363897642841977,-0.23489710929743,-0.195451740257054,0.444262872920778,-0.469244852574575,0.444262872920778,-0.469244852574574,0.438529035343517,-0.436766520366161,-0.137425727221481,-0.71159632193217,-0.711596321932169,0.717908831449115,-0.946007183437442,-0.281879741971191,"2019","5","no change",0,-1.85902413739024,0,-1.92605157029617,-0.407927096352971,-0.923823630053549,0.755313867803018,-0.0876966239428772,"0"
"104",2019,2030,1,"Female_M032320_290619",1,9,1,"7","1",-1,"2","2",36,78.9992343131344,36.6988894958864,5.4375,6.32611111111111,0.46336869533778,0.112866238227297,879.595524358699,2566.80398976518,879.595524358699,2566.80398976518,4,0,36,0,9,0,10,0,0.277777777777778,NA,0.277777777777778,NA,0,2,2,9,"1",8,7,6,4,0.5,0.875,0.75,0.571428571428571,"White","Red",-7.5,-1.5,33,87,10,8,0.9,0.1,0.350502457110484,-1687.20846540648,36,9,1,0,-2,0,1,0,2,NA,"2030",1.28571428571429,0,1.28571428571429,-0.76,-0.774285714285714,0,90,90,1,1,0,"male contribution","both old (2+ years)",0.8,"male contribution",-1,"female eats more",-0.834793719444005,-0.767353940121485,-1.37843562675099,-1.37843562675099,-0.0602427231868281,-0.988011847506249,-0.464330962414125,-0.855192027967581,0.810379944326818,-0.293996002485709,-0.162159042271183,0.124804588539913,1.18241650901805,-1.55376337920408,0.247590183930751,0.962747717510618,0.247590183930751,0.962747717510618,-0.333178132410143,-1.15845609281159,-0.266007911831482,-1.23503410072995,0.00297120081881754,-1.22932822217491,-0.283972611614262,-1.30524066258467,-0.249688336847786,NA,-0.249688336847786,NA,-1.58342921710455,1.12803571021057,-0.47941148392163,-0.565115139976182,-0.419699749020763,1.3079042168295,1.76033048963557,1.53919934696071,0.17456821292405,-0.503155934252007,0.354003546409749,0.075334310745943,-0.756021736360728,-0.911168344224895,1.79656253126146,-0.634636751569624,0.175494927668536,-0.482913110797708,0.505957910303693,1.29001454557825,-1.29001454557825,2.15995506397731,-0.865468931125507,0.730266138521333,0.713891991325364,1.5523922814592,-1.5523922814592,-2.22785566838115,-2.81841760537808,2.81841760537808,-1.91846929688948,4.84059103159899,NA,-1.05387614654365,-1.27966762662544,-0.585103961026452,-1.27966762662544,-0.585103961026452,-1.22932822217491,0.0029712008188173,-0.565115139976182,1.5523922814592,1.5523922814592,-1.53662345265569,1.29001454557825,-2.81841760537808,"2019","6 or more","1 dead chick",0.00200909979531411,-0.966956020631211,12916.8205417045,-0.936523513988663,0.922877046783385,0.683760449509983,NA,NA,"1"
"105",2019,2030,2,"Female_M032320_290619",2,14,1,"7","1",-1,"2","2",43,92.3763558270773,34.723558484747,6.19194444444444,6.06027777777778,0.465479945702099,0.113999759749228,701.446712561932,2485.19476253316,701.446712561932,2485.19476253316,3.07142857142857,0,43,0,14,0,16,0,0.372093023255814,NA,0.372093023255814,NA,2,1,3,14,"1",8,7,6,4,0.5,0.875,0.75,0.571428571428571,"White","Red",-7.5,-1.5,33,87,15,13,0.933333333333333,0.0666666666666667,0.351480185952872,-1783.74804997123,43,14,1,0,1,0.666666666666667,0.333333333333333,0.125,2,NA,"2030",2,0,2,-0.76,-0.0600000000000001,0,140,140,1,1,0,"male contribution","both old (2+ years)",0.866666666666667,"male contribution",0.333333333333333,"male eats more",-0.834793719444005,-0.767353940121485,-0.697398440240488,-0.697398440240488,1.03001960405305,-0.988011847506249,-0.464330962414125,-0.622447997939276,1.46822317944293,-0.396529884276357,0.0514157633319306,0.0733260274541288,1.20707152303264,-1.54231147401517,-0.192860950743395,0.890277823318529,-0.192860950743395,0.890277823318529,-0.702585520107883,-1.15845609281159,0.0867022374740836,-1.23503410072995,1.10231550378126,-1.22932822217491,0.811350318897892,-1.30524066258467,0.497032379200342,NA,0.497032379200342,NA,0.00476936511176077,0.132973745971843,0.0778102408459191,0.29026368553322,-0.419699749020763,1.3079042168295,1.76033048963557,1.53919934696071,0.17456821292405,-0.503155934252007,0.354003546409749,0.075334310745943,-0.756021736360728,-0.911168344224895,1.79656253126146,-0.634636751569624,0.175494927668536,0.362565679400172,1.6042889672211,1.52538525389569,-1.52538525389569,2.16823535470219,-0.950377842357544,1.06741218108288,1.78569556712043,1.5523922814592,-1.5523922814592,-0.0909110570390773,-0.281879741971191,0.281879741971191,-0.546726351719208,4.84059103159899,NA,-0.449351916764357,-1.27966762662544,0.139015466797781,-1.27966762662544,0.139015466797781,-1.22932822217491,1.10231550378126,0.290263685533221,1.5523922814592,1.5523922814592,-1.53662345265569,1.52538525389569,-0.281879741971191,"2019","6 or more","1 dead chick",0.00200909979531411,-0.966956020631211,12916.8205417045,-0.936523513988663,1.96267049562305,1.07254871608584,NA,NA,"1"
"106",2019,2030,3,"Female_M032320_290619",3,15,1,"7","1",-1,"2","2",43,92.115505155257,31.740221568071,5.82972222222222,5.77861111111111,0.456281122087817,0.0958478718211656,606.163361829417,1991.33538495654,606.163361829417,1991.33538495654,2.86666666666667,0,43,0,14.5,0,16,0,0.372093023255814,NA,0.372093023255814,NA,1.5,1,2.5,14.5,"1",8,7,6,4,0.5,0.875,0.75,0.571428571428571,"White","Red",-7.5,-1.5,33,87,16,14,0.9375,0.0625,0.360433250266651,-1385.17202312712,43,14.5,1,0,0.5,0.6,0.4,0.09375,2,NA,"2030",2.07142857142857,0,2.07142857142857,-0.76,0.0114285714285716,0,145,145,1,1,0,"male contribution","both old (2+ years)",0.875,"male contribution",0.2,"male eats more",-0.834793719444005,-0.767353940121485,-0.0163612537299821,-0.0163612537299821,1.24807206950103,-0.988011847506249,-0.464330962414125,-0.622447997939276,1.45539539361071,-0.551386519964816,-0.0511253068103596,0.0187813451751466,1.0996483917163,-1.72569899293742,-0.428437374309822,0.451725247186452,-0.428437374309822,0.451725247186452,-0.784044585087385,-1.15845609281159,0.0867022374740836,-1.23503410072995,1.21224993407751,-1.22932822217491,0.811350318897892,-1.30524066258467,0.497032379200342,NA,0.497032379200342,NA,-0.392280280442318,0.132973745971843,-0.200800621537856,0.375801568084161,-0.419699749020763,1.3079042168295,1.76033048963557,1.53919934696071,0.17456821292405,-0.503155934252007,0.354003546409749,0.075334310745943,-0.756021736360728,-0.911168344224895,1.79656253126146,-0.634636751569624,0.175494927668536,0.531661437439749,1.82395517860458,1.55480659243537,-1.55480659243537,2.24405798791363,-0.599820538479506,1.06741218108288,1.89287592469994,1.5523922814592,-1.5523922814592,-0.447068492262757,-0.53553352831188,0.53553352831188,-0.889662088011777,4.84059103159899,NA,-0.388899493786427,-1.27966762662544,0.211427409580205,-1.27966762662544,0.211427409580205,-1.22932822217491,1.21224993407751,0.375801568084161,1.5523922814592,1.5523922814592,-1.53662345265569,1.55480659243537,-0.53553352831188,"2019","6 or more","1 dead chick",0.00200909979531411,-0.966956020631211,12916.8205417045,-0.936523513988663,2.04364445409235,1.22710580510809,NA,NA,"1"
"107",2019,2030,4,"Female_M032320_290619",4,14,1,"7","1",-1,"2","2",54,79.7476169566696,38.4907700257388,4.98777777777778,5.64111111111111,0.467049352333247,0.137442190703642,589.461188710524,2787.73995404198,589.461188710524,2787.73995404198,3.78571428571429,1,53,1,14,0,16,0,0.30188679245283,0,0.30188679245283,0,2,2,4,14,"1",8,7,6,4,0.5,0.875,0.75,0.571428571428571,"White","Red",-7.5,-1.5,33,87,15,13,0.933333333333333,0.0666666666666667,0.329607161629605,-2198.27876533146,52,14,1,0,0,0.5,0.5,0.125,2,0.30188679245283,"2030",2,0,2,-0.76,-0.0600000000000001,0,140,140,1,1,0,"male contribution","both old (2+ years)",0.866666666666667,"male contribution",0,"equal",-0.834793719444005,-0.767353940121485,0.664675932780524,0.664675932780524,1.03001960405305,-0.988011847506249,-0.464330962414125,-0.256707379323368,0.847182963482683,-0.200984519653338,-0.289470386259194,-0.00784549676577644,1.22539892898102,-1.3054738917607,-0.469731453274171,1.15894129141675,-0.469731453274171,1.15894129141675,-0.418425991109622,-0.978263375253085,0.590573879339177,-1.17461594948225,1.10231550378126,-1.22932822217491,0.811350318897892,-1.30524066258467,-0.0588103869455895,-1.35175422675186,-0.0588103869455895,-1.35175422675186,0.00476936511176077,1.12803571021057,0.635031965613469,0.29026368553322,-0.419699749020763,1.3079042168295,1.76033048963557,1.53919934696071,0.17456821292405,-0.503155934252007,0.354003546409749,0.075334310745943,-0.756021736360728,-0.911168344224895,1.79656253126146,-0.634636751569624,0.175494927668536,0.362565679400172,1.6042889672211,1.52538525389569,-1.52538525389569,1.98299483342777,-1.31496768259936,1.50088566437629,1.78569556712043,1.5523922814592,-1.5523922814592,-0.803225927486436,-0.916014207822913,0.916014207822913,-0.546726351719208,4.84059103159899,1.15109665028911,-0.449351916764357,-1.27966762662544,0.139015466797781,-1.27966762662544,0.139015466797781,-1.22932822217491,1.10231550378126,0.290263685533221,1.5523922814592,1.5523922814592,-1.53662345265569,1.52538525389569,-0.916014207822913,"2019","6 or more","1 dead chick",0.00200909979531411,-0.966956020631211,12916.8205417045,-0.936523513988663,2.024319587779,0.618937306616776,-3.96418604741029,-3.95911687008605,"1"
