"","BroodID","yearF","night_nb_real","preys.nest10","prey.to.nest.F10","prey.to.nest.M10","prey.per.chick","prey.per.chickF","prey.per.chickM","prey.nest.Fcoop01_z","prey.nest.Fcoop01","vedba.avg.F","hunt.att.sum.F","prop.prey.eaten.prey.capturedF1","prop.succ.dives.F","vedba.avg.M","hunt.att.sum.M","prop.succ.dives.M","prop.prey.eaten.prey.capturedM","vedba.avg.M_z","hunt.att.sum.M_z","prop.prey.eaten.prey.capturedM_z","prop.succ.dives.M_z","prey.per.chickM_z","vedba.avg.F_z","hunt.att.sum.F_z","prop.prey.eaten.prey.capturedF_z","prop.prey.eaten.prey.capturedF1_z","prop.succ.dives.F_z","prey.per.chickF_z","area_wildflower","area_wildflower.zsqrt","brood.size.fin","brood.size.changeF","brood.size.change01F","n_encounters","n_nest_encounters","prop.nest.encounters","avg_t_encounter_nest","avg_t_encounter","min_t_encounter","max_t_encounter","avg.min_nest_distance","min_nest_distance","time_at_nest_M","time_at_nest_F","SMI_M","SMI_M_z","SMI_F","SMI_F_z","SMIr_M","SMIr_M_z","SMIr_F","SMIr_F_z","SMI_diff_F","SMI_diff_M","SMI_diff_F_z","SMI_diff_M_z","youngest.chick.age","ObservationDate","Rank","Date_recapture","days.diff","youngest.chick.age_z","n_out_encounters","n_out_encounters_z","n_encounters_z","n_nest_encounters_z","prop.nest.encounters_z","avg_t_encounter_nest_z","avg_t_encounter_z","min_t_encounter_z","max_t_encounter_z","time_at_nest_M_z","time_at_nest_F_z"
"105",2030,"2019",2,140,0,140,2,0,2,-1.53662345265569,0,0.113999759749228,0,1,NA,0.465479945702099,43,0.372093023255814,0.125,1.20707152303264,0.0867022374740836,-0.546726351719208,0.497032379200342,0.139015466797781,-1.54231147401517,-1.23503410072995,4.84059103159899,3.26301854155219,NA,-1.27966762662544,12916.8205417045,-0.936523513988663,"6 or more","1 dead chick","1",14,14,1,473.714285714286,473.714285714286,64,3806,0.99387530730035,0.389850526987395,6269,21717,263.135189039788,-0.814582949235102,388.355096645478,1.79327573682756,263.834237558111,-0.785946268413391,397.514817255871,2.33140953198152,-9.15972061039298,-0.699048518322684,-0.726300079883352,-0.151316535092073,23,2019-07-09,6,2019-07-10,1,-0.357090348189221,0,-0.69596826138453,2.05148675856292,2.51997702748899,0.81469226233692,0.214301949069397,0.358037410703467,-0.0221673894735328,2.20117412016323,0.706708259255625,2.74557988799781
"106",2030,"2019",3,145,0,145,2.07142857142857,0,2.07142857142857,-1.53662345265569,0,0.0958478718211656,0,1,NA,0.456281122087817,43,0.372093023255814,0.09375,1.0996483917163,0.0867022374740836,-0.889662088011777,0.497032379200342,0.211427409580205,-1.72569899293742,-1.23503410072995,4.84059103159899,3.26301854155219,NA,-1.27966762662544,12916.8205417045,-0.936523513988663,"6 or more","1 dead chick","1",15,15,1,386.733333333333,386.733333333333,78,1595,1.84529647217544,0.389850526987395,5108,22328,263.135189039788,-0.814582949235102,388.355096645478,1.79327573682756,263.834237558111,-0.785946268413391,397.514817255871,2.33140953198152,-9.15972061039298,-0.699048518322684,-0.726300079883352,-0.151316535092073,23,2019-07-09,6,2019-07-10,1,-0.357090348189221,0,-0.69596826138453,2.29198591246225,2.77931750272965,0.81469226233692,0.00227066399269667,0.132269213630073,0.0769123945791268,0.414309766211136,0.323596935694181,2.85057401217957
"107",2030,"2019",4,140,0,140,2,0,2,-1.53662345265569,0,0.137442190703642,1,1,0,0.467049352333247,53,0.30188679245283,0.125,1.22539892898102,0.590573879339177,-0.546726351719208,-0.0588103869455895,0.139015466797781,-1.3054738917607,-1.17461594948225,4.84059103159899,3.26301854155219,-1.35175422675186,-1.27966762662544,12916.8205417045,-0.936523513988663,"6 or more","1 dead chick","1",14,14,1,257.5,257.5,43,1162,3.24445770499317,0.854752012247709,2507,23123,263.135189039788,-0.814582949235102,388.355096645478,1.79327573682756,263.834237558111,-0.785946268413391,397.514817255871,2.33140953198152,-9.15972061039298,-0.699048518322684,-0.726300079883352,-0.151316535092073,23,2019-07-09,6,2019-07-10,1,-0.357090348189221,0,-0.69596826138453,2.05148675856292,2.51997702748899,0.81469226233692,-0.312758189926966,-0.203169475758675,-0.170787065552522,0.0643720614344482,-0.53469122329231,2.98718666148318
"108",2030,"2019",5,160,0,160,2.28571428571429,0,2.28571428571429,-1.53662345265569,0,0.144883642484532,4,1,0,0.493158958467767,71,0.253521126760563,0.111111111111111,1.53030483499835,1.49754283469634,-0.699142234515905,-0.441735165806334,0.428663237927474,-1.23029331634699,-0.993361495739162,4.84059103159899,3.26301854155219,-1.35175422675186,-1.27966762662544,12916.8205417045,-0.936523513988663,"6 or more","1 dead chick","1",16,16,1,282.4375,282.4375,34,1175,2.6127701229541,0.618051906800177,3510,17793,263.135189039788,-0.814582949235102,388.355096645478,1.79327573682756,263.834237558111,-0.785946268413391,397.514817255871,2.33140953198152,-9.15972061039298,-0.699048518322684,-0.726300079883352,-0.151316535092073,23,2019-07-09,6,2019-07-10,1,-0.357090348189221,0,-0.69596826138453,2.53248506636157,3.0386579779703,0.81469226233692,-0.251968671913387,-0.138441575449426,-0.234481212443518,0.0748782742799376,-0.203717358062225,2.07128047181246
"109",2032,"2019",1,100,0,100,1.66666666666667,0,1.66666666666667,-1.53662345265569,0,0.111280211971265,1,1,1,0.368141526322614,48,0.25,0.166666666666667,0.070361195106352,0.33863805840663,-0.0894787033291172,-0.469612931300317,-0.198906932853527,-1.56978691467279,-1.17461594948225,2.10138646610375,3.26301854155219,3.70373516158185,-1.27966762662544,0,-1.92605157029617,"6 or more","no change","0",11,10,0.909090909090909,368.5,353.545454545455,93,1105,6.98010336941488,0.537381114509278,3915,18823,257.515781790472,-1.06989028640998,337.455555460041,0.27203890298806,262.299697014968,-0.866521879713317,321.760229046722,0.153505907502186,15.6953264133186,-4.78391522449573,0.128685611685547,-0.360677201074888,21,2019-07-11,6,2019-07-11,0,-0.668979386481071,1,-0.109517848238175,1.32998929686494,1.48261512652638,0.503984346651364,-0.0421762751597552,0.0461265886814111,0.183069306064119,0.0183063589580713,-0.0700738730989304,2.2482754765706
"110",2032,"2019",2,150,30,120,2.5,0.5,2,-0.384306951891013,0.2,0.22727887433926,14,0,0.214285714285714,0.448059773185939,54,0.240740740740741,0.0769230769230769,1.00364013243056,0.640961043525686,-1.07431979216931,-0.54292112945116,0.139015466797781,-0.397858849984819,-0.389179983262192,-0.637818099391502,-0.840107089480613,-0.268435072108919,-0.321928460210873,0,-1.92605157029617,"6 or more","no change","0",11,10,0.909090909090909,271,247.636363636364,6,617,6.93119629825995,0.477687496951656,3278,14863,257.515781790472,-1.06989028640998,337.455555460041,0.27203890298806,262.299697014968,-0.866521879713317,321.760229046722,0.153505907502186,15.6953264133186,-4.78391522449573,0.128685611685547,-0.360677201074888,21,2019-07-11,6,2019-07-11,0,-0.668979386481071,1,-0.109517848238175,1.32998929686494,1.48261512652638,0.503984346651364,-0.279849578671495,-0.228771579868234,-0.432640780548837,-0.376080707857225,-0.280273625991816,1.56778982720924
"111",2032,"2019",3,140,20,120,2.33333333333333,0.333333333333333,2,-0.713540237823779,0.142857142857143,0.19697953838094,21,0,0.0952380952380952,0.369791969133129,31,0.451612903225806,0.142857142857143,0.0896349351190212,-0.517943732764028,-0.350763073837741,1.12661396391966,0.139015466797781,-0.703971363923263,0.0337470754716866,-0.637818099391502,-0.840107089480613,-0.870279046910551,-0.641174849015727,0,-1.92605157029617,"6 or more","no change","0",4,4,1,93.75,93.75,37,160,5.29610536451508,2.13979847243929,3167,4234,257.515781790472,-1.06989028640998,337.455555460041,0.27203890298806,262.299697014968,-0.866521879713317,321.760229046722,0.153505907502186,15.6953264133186,-4.78391522449573,0.128685611685547,-0.360677201074888,21,2019-07-11,6,2019-07-11,0,-0.668979386481071,0,-0.69596826138453,-0.353504780430334,-0.0734277249175342,0.81469226233692,-0.711927456081298,-0.628199798591335,-0.213249830146519,-0.745414497887124,-0.316901840389163,-0.258695518008397
"112",2032,"2019",4,110,40,70,1.83333333333333,0.666666666666667,1.16666666666667,0.558497457825543,0.363636363636364,0.295533500409367,26,0,0.153846153846154,0.338644888549224,41,0.219512195121951,0.111111111111111,-0.274098197288296,-0.014072090898935,-0.699142234515905,-0.710993583748216,-0.70579053233049,0.291713858901962,0.335837831710172,-0.637818099391502,-0.840107089480613,-0.573986628546671,-0.00268207140601836,0,-1.92605157029617,"6 or more","no change","0",7,6,0.857142857142857,262,225.142857142857,4,608,59.5384667667101,0.887568001326781,2434,8914,257.515781790472,-1.06989028640998,337.455555460041,0.27203890298806,262.299697014968,-0.866521879713317,321.760229046722,0.153505907502186,15.6953264133186,-4.78391522449573,0.128685611685547,-0.360677201074888,21,2019-07-11,6,2019-07-11,0,-0.668979386481071,1,-0.109517848238175,0.367992681267643,0.445253225563771,0.326436966259618,-0.301788652841809,-0.287155838351126,-0.446795035413502,-0.38335423982718,-0.558780048977051,0.545514794873204
"113",2032,"2019",5,145,35,110,2.41666666666667,0.583333333333333,1.83333333333333,-0.145896641387976,0.241379310344828,0.262942315683784,25,0.5,0.2,0.458847449451707,37,0.324324324324324,0.0833333333333333,1.12961775877579,-0.215620747644972,-1.0039740001093,0.118833956559158,-0.0299457330278732,-0.0375530762646834,0.275419680462475,0.731784183356122,1.21145572603579,-0.340656349085115,-0.162305265808445,0,-1.92605157029617,"6 or more","no change","0",8,7,0.875,192.428571428571,177,69,516,165.889760282525,1.42242415619513,2147,11631,257.515781790472,-1.06989028640998,337.455555460041,0.27203890298806,262.299697014968,-0.866521879713317,321.760229046722,0.153505907502186,15.6953264133186,-4.78391522449573,0.128685611685547,-0.360677201074888,21,2019-07-11,6,2019-07-11,0,-0.668979386481071,1,-0.109517848238175,0.608491835166968,0.704593700804424,0.387468878269281,-0.471381178571065,-0.412115680265723,0.0132182476881314,-0.45770589996449,-0.653485432148571,1.01240355985169
"114",2044,"2019",1,120,30,90,3,0.75,2.25,-0.0962278266998434,0.25,0.306999405225579,15,0,0.2,0.344133600863011,32,0.34375,0.181818181818182,-0.210001450968898,-0.467556568577519,0.0767931688127343,0.272632574976975,0.392457266536263,0.40755326055413,-0.328761832014495,-0.637818099391502,-0.840107089480613,-0.340656349085115,0.156941122996409,25485.4466336014,-0.536110384048489,"4","no change","0",4,4,1,505.25,505.25,161,1358,1.5081512947428,0.941300541782538,8458,9100,248.017006502052,-1.50144950924515,372.307415546598,1.31365798356754,256.608915243131,-1.16533328752475,306.113735977516,-0.296322344111241,66.1936795690827,-8.59190874107892,1.86577222249672,-0.555847353747264,26,2019-06-26,4,2019-06-26,0,0.110743209248556,0,-0.69596826138453,-0.353504780430334,-0.0734277249175342,0.81469226233692,0.291175768483633,0.439891669168296,0.664313971462751,0.222773424335674,1.42904304588439,0.577476999615934
"115",2044,"2019",2,80,0,80,2,0,2,-1.53662345265569,0,0.113579990905882,2,NA,0,0.367085123376543,18,0.5,0.111111111111111,0.0580246054338998,-1.17297686718865,-0.699142234515905,1.50970841877246,0.139015466797781,-1.54655237540279,-1.11419779823456,NA,NA,-1.35175422675186,-1.27966762662544,25485.4466336014,-0.536110384048489,"4","no change","0",8,7,0.875,300.285714285714,262.875,1,1369,5.37313188408473,1.17998813790597,4990,15142,248.017006502052,-1.50144950924515,372.307415546598,1.31365798356754,256.608915243131,-1.16533328752475,306.113735977516,-0.296322344111241,66.1936795690827,-8.59190874107892,1.86577222249672,-0.555847353747264,26,2019-06-26,4,2019-06-26,0,0.110743209248556,1,-0.109517848238175,0.608491835166968,0.704593700804424,0.387468878269281,-0.208460527799837,-0.189218098749664,-0.468026417710501,0.231663296743396,0.284658833902407,1.61573313432334
"116",2044,"2019",3,195,80,115,4.875,2,2.875,0.827102702759034,0.41025641025641,0.351567590716549,40,0,0.2,0.447993390467476,60,0.216666666666667,0.115384615384615,1.00286492031849,0.943284028644742,-0.652245039809229,-0.733522444643354,1.02606176588247,0.857823171455253,1.18169194917793,-0.637818099391502,-0.840107089480613,-0.340656349085115,2.55128903903282,25485.4466336014,-0.536110384048489,"4","no change","0",8,6,0.75,83.6666666666667,65.25,4,256,55.17149995944,1.51600470983077,3656,5553,248.017006502052,-1.50144950924515,372.307415546598,1.31365798356754,256.608915243131,-1.16533328752475,306.113735977516,-0.296322344111241,66.1936795690827,-8.59190874107892,1.86577222249672,-0.555847353747264,26,2019-06-26,4,2019-06-26,0,0.110743209248556,2,0.47693256490818,0.608491835166968,0.445253225563771,-0.039754505798358,-0.736507344735076,-0.702174541801904,-0.446795035413502,-0.667830156874279,-0.155539706692741,-0.0320388080317237
"117",2044,"2019",4,125,30,95,3.125,0.75,2.375,-0.153843651738077,0.24,0.304620158311392,16,0,0.1875,0.364201738982561,25,0.44,0.136363636363636,0.0243526715673398,-0.820266717883084,-0.42202244761282,1.03467129475499,0.519178166405504,0.383515860685569,-0.268343680766798,-0.637818099391502,-0.840107089480613,-0.403849966439286,0.156941122996409,25485.4466336014,-0.536110384048489,"4","no change","0",9,7,0.777777777777778,179,157.555555555556,3,794,10.4344250223784,1.05706036449531,7542,10795,248.017006502052,-1.50144950924515,372.307415546598,1.31365798356754,256.608915243131,-1.16533328752475,306.113735977516,-0.296322344111241,66.1936795690827,-8.59190874107892,1.86577222249672,-0.555847353747264,26,2019-06-26,4,2019-06-26,0,0.110743209248556,2,0.47693256490818,0.848990989066294,0.704593700804424,0.0551840239944507,-0.504115670190264,-0.462585777972739,-0.453872162845835,-0.233034579114792,1.12677778112791,0.868745478319848
"118",2044,"2019",5,20,10,10,0.5,0.25,0.25,1.34416779925601,0.5,0.26092894235671,1,0,1,0.456558986461201,25,0.04,0,1.10289326979221,-0.820266717883084,-1.91846929688948,-2.13224286536145,-1.63507713137159,-0.0578940755359237,-1.17461594948225,-0.637818099391502,-0.840107089480613,3.70373516158185,-0.800798043418154,25485.4466336014,-0.536110384048489,"4","no change","0",0,0,NA,NA,0,NA,NA,NA,NA,0,0,248.017006502052,-1.50144950924515,372.307415546598,1.31365798356754,256.608915243131,-1.16533328752475,306.113735977516,-0.296322344111241,66.1936795690827,-8.59190874107892,1.86577222249672,-0.555847353747264,26,2019-06-26,4,2019-06-26,0,0.110743209248556,0,-0.69596826138453,-1.31550139602764,-1.11078962588015,NA,NA,-0.871537769678735,NA,NA,-1.36196089441078,-0.986265275431624
"119",2049,"2019",1,70,20,50,1.75,0.5,1.25,0.109542977008135,0.285714285714286,0.208916285798421,21,0,0.0952380952380952,0.368673536451612,29,0.241379310344828,0.285714285714286,0.0765739671243138,-0.618718061137047,1.216943149214,-0.537865391647654,-0.621309932417663,-0.583375065534416,0.0337470754716866,-0.637818099391502,-0.840107089480613,-0.870279046910551,-0.321928460210873,50371.5137248056,0.0280305029206331,"4","no change","0",6,3,0.5,87.6666666666667,106.833333333333,5,279,369.317962818552,0.845104701104539,645,10892,305.809733401668,1.12425575790956,389.350441184434,1.82302364299247,285.983501398316,0.377066648868487,338.245612172266,0.627451796573963,51.1048290121682,19.8262320033526,1.34673271651324,0.900660606048941,19,2019-07-10,6,2019-07-11,1,-0.980868424772922,3,1.06338297805454,0.127493527368317,-0.332768200158187,-0.894201273933636,-0.726756645103825,-0.594240632848471,-0.439717907981169,-0.649242241839951,-1.14912127020997,0.885413939932992
"120",2049,"2019",2,110,30,80,2.75,0.75,2,0.0347172302052337,0.272727272727273,0.137259748534454,11,0.25,0.363636363636364,0.481524828793267,48,0.1875,0.111111111111111,1.39444239299711,0.33863805840663,-0.699142234515905,-0.964443268818511,0.139015466797781,-1.30731709489675,-0.570434437005283,0.0469830419823097,0.185674318277588,0.486605550824036,0.156941122996409,50371.5137248056,0.0280305029206331,"4","no change","0",4,4,1,108.25,108.25,76,157,1.60122705630831,0.852095626893587,1272,7384,305.809733401668,1.12425575790956,389.350441184434,1.82302364299247,285.983501398316,0.377066648868487,338.245612172266,0.627451796573963,51.1048290121682,19.8262320033526,1.34673271651324,0.900660606048941,19,2019-07-10,6,2019-07-11,1,-0.980868424772922,0,-0.69596826138453,-0.353504780430334,-0.0734277249175342,0.81469226233692,-0.676581169918014,-0.590563525729817,0.0627581397144611,-0.747839008543776,-0.942221356451985,0.282599884892681
