"","year","BroodID","Data_Directory.F","night","trips.n.M","trips.n.F","brood.sizeF","brood.size.change01","brood.size.change","AgeBin.F","AgeBin.M","hunt.att.sumMF","distance.km.M","distance.km.F","time.h.M","time.h.F","vedba.avg.M","vedba.avg.F","vedba.sum.M","vedba.sum.F","vedba.sum.sum.M","vedba.sum.sum.F","hunt.att.avg.M","hunt.att.avg.F","hunt.att.sum.M","hunt.att.sum.F","prey.to.nest.M","prey.to.nest.F","hunt.succ.sum.M","hunt.succ.sum.F","prop.succ.dives.M","prop.succ.dives.F","prop.succ.dives.tripM","prop.succ.dives.tripF","preys.eaten.M","preys.eaten.F","preys.eaten","preys.nest","Nb_Eggs","Nb_Nestlings1","Nb_Nestlings2","Nb_Fledglings","egg.fledg.ratio","egg.nestl.ratio","egg.nestl.ratio2","nestl.fledg.ratio","Morph.M","Morph.F","colour.M","colour.F","n.spots.M","n.spots.F","clutchF.y","breed.together","clutches.together","clutch.n","clutch.y","years.together","year.before","year.after","trips.tot","trips.diff","prop.trips.M","prop.trips.F","vedba.avg.diff","vedba.sum.diff","hunt.att.diff","prey.to.nest.diff","prop.prey.nestM","prop.prey.nestF","preys.eaten.diff","prop.prey.eatenM","prop.prey.eatenF","prop.prey.eaten.prey.capturedF","prop.succ.dives.diff","prey.per.chick","prey.per.chickF","prey.per.chickM","prey.to.nest.F10","prey.to.nest.M10","preys.nest10","prey.nest.coopI","prey.nest.Fcoop01","prey.nest.coopI.dir","pair.group","trips.coopI","trips.coopI.dir","prey.eaten.selfI","prey.eaten.selfI.dir","year_z","BroodID_z","night_z","trips.n.M_z","trips.n.F_z","brood.size.change_z","hunt.att.sumMF_z","distance.km.M_z","distance.km.F_z","time.h.M_z","time.h.F_z","vedba.avg.M_z","vedba.avg.F_z","vedba.sum.M_z","vedba.sum.F_z","vedba.sum.sum.M_z","vedba.sum.sum.F_z","hunt.att.avg.M_z","hunt.att.avg.F_z","hunt.att.sum.M_z","hunt.att.sum.F_z","prey.to.nest.M_z","prey.to.nest.F_z","hunt.succ.sum.M_z","hunt.succ.sum.F_z","prop.succ.dives.M_z","prop.succ.dives.F_z","prop.succ.dives.tripM_z","prop.succ.dives.tripF_z","preys.eaten.M_z","preys.eaten.F_z","preys.eaten_z","preys.nest_z","Nb_Eggs_z","Nb_Nestlings1_z","Nb_Nestlings2_z","Nb_Fledglings_z","egg.fledg.ratio_z","egg.nestl.ratio_z","egg.nestl.ratio2_z","nestl.fledg.ratio_z","colour.M_z","colour.F_z","n.spots.M_z","n.spots.F_z","clutchF.y_z","trips.tot_z","trips.diff_z","prop.trips.M_z","prop.trips.F_z","vedba.avg.diff_z","vedba.sum.diff_z","hunt.att.diff_z","prey.to.nest.diff_z","prop.prey.nestM_z","prop.prey.nestF_z","preys.eaten.diff_z","prop.prey.eatenM_z","prop.prey.eatenF_z","prop.prey.eaten.prey.capturedF_z","prop.succ.dives.diff_z","prey.per.chick_z","prey.per.chickF_z","prey.per.chickM_z","prey.to.nest.F10_z","prey.to.nest.M10_z","preys.nest10_z","prey.nest.coopI_z","prey.nest.Fcoop01_z","trips.coopI_z","prey.eaten.selfI_z","yearF","brood.size.fin","brood.size.changeF","percent_wildflower","percent_wildflower.zsqrt","area_wildflower","area_wildflower.zsqrt","Malebehav_Dim1","Malebehav_Dim2","Femalebehav_Dim1","Femalebehav_Dim2"
"11",2019,2010,"Female_M032146_230519",6,18,3,"5","0",0,"2","2",231,432.826258076003,203.78529257062,32.1844444444444,17.9602777777778,0.464073424484502,0.380466530261018,830.165008823162,1338.91110239355,138.36083480386,223.151850398925,3.74074074074074,2.41666666666667,202,29,53,18,63,14,0.311881188118812,0.482758620689655,0.311881188118812,0.482758620689655,8,0,8,71,5,5,5,5,1,1,1,1,"White","Intermediate",-8,-6.75,0,100,"1","1","1","1","1","1","0","0",21,15,0.857142857142857,0.142857142857143,0.0836068942234847,-508.746093570388,173,35,0.746478873239437,0.253521126760563,8,1,0,0,-0.170877432570843,2.36666666666667,0.6,1.76666666666667,180,530,710,0.492957746478873,0.253521126760563,"male contribution","both old (2+ years)",0.714285714285714,"male contribution",1,"male eats more",-0.83048532940276,-1.08219281175354,1.46580245943813,1.09742984291812,-1.00381556929934,0.646479511438094,-0.801907910964149,1.72770331783562,-0.0658783936046455,0.170971584922348,-0.712191479962562,1.94032992112279,1.42002307984074,0.471336915716115,0.0973753004373369,-0.0310824613536319,-0.17525644882227,-0.709883200499635,-1.49045433526467,-0.0859052045797441,-1.21077074039159,0.567532094730929,0.1872524319359,0.298317135727042,-0.603122067830384,0.344196535372957,3.35526971224096,0.344196535372957,3.35526971224096,-0.494715366778436,-1.26082969064737,-1.06538097321738,0.54105518268791,-0.888164652399598,0.0417352146229481,0.686460211143644,1.02829412581333,1.51801439592603,1.14023328272941,1.3228207020339,0.859171519956502,-1.24824461202381,-1.17215941030937,-1.47146778229614,0.564550011035274,-0.412162948536188,0.357907623155288,1.58462977014082,1.40194390616134,-1.40194390616134,-0.0933438898850491,0.0628265124610885,0.927739799398538,0.390932512703123,0.0740572425528951,-0.0740572425528951,0.462644988721711,1.64747369558161,-1.64747369558161,NA,-2.47082053566535,-0.0865839445150795,-0.0875522328418854,-0.0528634269201012,0.187252431935901,0.567532094730929,0.54105518268791,0.0740572425528949,-0.0740572425528951,1.40194390616134,1.64747369558161,"2019","5","no change",0.0128405179300566,0.385039883728686,94114.9063177663,0.735459571688457,0.953559291134922,0.0774634047780774,-0.162576182483787,1.27622878294947
"12",2019,2011,"Female_M038012_130619",5,9,6,"4","0",0,"2","1",321,218.02706690373,190.473623880871,25.6194444444444,21.2811111111111,0.359915781460185,0.28125702001741,957.267358841167,1233.30184941568,191.453471768233,246.660369883137,9.32,5.86666666666667,233,88,23,13.5,33,19,0.141630901287554,0.215909090909091,0.141630901287554,0.215909090909091,9,7.5,16.5,36.5,4,4,4,0,0,1,1,0,"Intermediate","Intermediate",-5,-5.5,52,89,"1","1","1","1","1","1","0","0",15,3,0.6,0.4,0.0786587614427751,-276.034490574517,145,9.5,0.63013698630137,0.36986301369863,1.5,0.545454545454545,0.454545454545455,0.394736842105263,-0.0742781896215373,1.825,0.675,1.15,135,230,365,0.26027397260274,0.36986301369863,"male contribution","F older",0.2,"male contribution",0.0909090909090909,"male eats more",-0.83048532940276,-1.06623680325414,-0.451016141365579,-0.994866306196801,0.0854311122807948,0.646479511438094,0.137719968626238,-1.49589291167626,-0.2886024979829,-0.621253184816849,-0.471462959910852,-0.266629650414511,-0.00305883701531865,1.03557236033517,-0.0613834770437396,1.09859674757857,-0.0015336197199507,3.51878409813157,-0.0243435365599449,0.427092447698161,-0.213314434344145,-1.49438326279551,-0.26931525071259,-1.38746390827065,-0.197862180355423,-2.05574190951232,-0.0341331027891166,-2.05574190951232,-0.0341331027891166,-0.252696338426395,0.983579182756323,0.38183454386757,-1.30656557216775,-1.63378436058692,-0.904262983497213,-0.374432842441987,-2.94466045119273,-2.51733894225591,1.14023328272941,1.3228207020339,-2.91125543301794,0.641752879628061,-0.46678914569842,-0.142301654860374,0.237198531768309,-0.412162948536188,-0.74003455915567,-0.955759016568235,-0.885028648471234,0.885028648471234,-0.155572886198085,0.415979815659164,0.536680118624835,-1.1638311960749,-0.914200740726108,0.914200740726107,-0.923721689346061,-1.08833187137904,1.08833187137904,NA,-1.47526571377893,-0.765959300763272,0.12178250132904,-0.918354769890492,-0.26931525071259,-1.49438326279551,-1.30656557216775,-0.914200740726108,0.914200740726107,-0.885028648471233,-1.08833187137904,"2019","4","no change",0.00636688299592714,-0.270742723241688,45238.1594667006,-0.0714308390338214,-1.40123202289073,-1.66771800907799,0.447069632805172,-0.119125594400278
"13",2019,2013,"Female_M040588_170619",5,10,1,"6","1",-1,"2","2",172,255.24034974406,285.074348026925,23.0794444444444,27.0788888888889,0.342974482756891,0.226500420681983,672.832465484464,4455.15191881716,134.566493096893,891.030383763432,4.35135135135135,2.2,161,11,35,13,42,1,0.260869565217391,0.0909090909090909,0.260869565217391,0.0909090909090909,6,3,9,48,8,6,5,5,0.625,0.75,0.625,0.833333333333333,"Intermediate","Intermediate",-7,-5.75,59,31,"1","1","1","1","1","1","0","0",11,9,0.909090909090909,0.0909090909090909,0.116474062074908,-3782.3194533327,150,22,0.729166666666667,0.270833333333333,3,0.666666666666667,0.333333333333333,3,0.1699604743083,1.6,0.433333333333333,1.16666666666667,130,350,480,0.458333333333333,0.270833333333333,"male contribution","both old (2+ years)",0.818181818181818,"male contribution",0.333333333333333,"male eats more",-0.83048532940276,-1.03432478625534,-0.451016141365579,-0.762388956295143,-1.72998002368609,-0.425730409971428,-1.41788618758451,-0.937415025436756,1.29420894737623,-0.927765129239935,-0.0511797586963579,-0.625592855052106,-0.788498923872306,-0.22709704346074,4.78191352414516,-0.111816611756105,4.76022017235385,-0.247085362775719,-1.58252892648767,-0.764385970495683,-1.51507944393149,-0.669617119784934,-0.320044993229089,-0.881729595071339,-1.65679777526528,-0.374890387860539,-1.62182693244344,-0.374890387860539,-1.62182693244344,-0.978753423482517,-0.363066141285891,-0.895120324148566,-0.690691987215862,1.34869447216235,0.987733412743109,0.686460211143644,1.02829412581333,0.00475689410780082,-0.425495091914091,-0.523577019689423,0.230767027794094,-0.618245448139854,-0.607863198620609,0.0366245546021337,-1.48883654073023,-0.412162948536188,-1.47199601402964,0.314435376786292,1.86395856366287,-1.86395856366287,0.320002104996042,-4.90501020207434,0.606512204477282,-0.401692123144494,-0.0730000796549087,0.0730000796549083,-0.603790917484267,-0.35878372018953,0.358783720189529,NA,1.04186560260261,-1.04816137182021,-0.552740530999497,-0.894963111972374,-0.320044993229089,-0.669617119784934,-0.690691987215862,-0.0730000796549087,0.0730000796549083,1.86395856366287,-0.35878372018953,"2019","5","1 dead chick",0.017679945080341,0.769432477936602,91342.1136247178,0.696414239682994,-1.00455429895807,-0.0103373505575128,-1.96470433922799,-0.352898451306767
"14",2019,2014,"Female_M027838_120619",5,14,6,"5","1",-1,"2","1",261,190.557769730015,185.337075883701,19.6338888888889,17.8297222222222,0.312715211022092,0.374310338928481,562.868960547028,1192.10324361414,112.573792109406,238.420648722829,4.05714285714286,7.4375,142,119,35,15,44,21,0.309859154929577,0.176470588235294,0.309859154929577,0.176470588235294,6,4,10,50,6,5,4,3,0.5,0.833333333333333,0.666666666666667,0.6,"Intermediate","Red",-5.75,-2.75,0,80,"1","1","1","1","1","1","0","0",20,8,0.7,0.3,-0.0615951279063889,-629.234283067115,23,20,0.7,0.3,2,0.6,0.4,0.19047619047619,0.133388566694283,2,0.6,1.4,150,350,500,0.4,0.3,"male contribution","F older",0.4,"male contribution",0.2,"male eats more",-0.83048532940276,-1.01836877775593,-0.451016141365579,0.167520443311489,0.0854311122807948,-0.425730409971428,-0.488698617767354,-1.90813805242034,-0.374544619810689,-1.34355407922068,-0.721655503753805,-1.26674589427047,1.33171738676225,-0.715249363944623,-0.123315931886007,-0.579766566294971,-0.0624233610728382,-0.470073716717917,0.643197249806821,-1.07880388640795,0.310772777307904,-0.669617119784934,-0.117126023163093,-0.76934419213816,-0.0357582253654378,0.315692881852023,-0.535063241557058,0.315692881852023,-0.535063241557058,-0.978753423482517,-0.0638116248320656,-0.724859675079748,-0.583583537659012,-0.142544944212281,0.0417352146229481,-0.374432842441987,-0.560887704989092,-0.499662273164941,0.0964143663004104,-0.318421717275721,-0.648999261233277,0.169253506715093,1.08502543644566,-1.47146778229614,-0.0306344967228444,-0.412162948536188,0.174917259436795,0.102736311227204,0.00434956721921044,-0.00434956721921093,-1.91944203644074,-0.120021276687954,-1.16722277617487,-0.523634374813358,-0.320754280120259,0.320754280120259,-0.817078098725463,-0.760035203343758,0.760035203343758,NA,0.664954377844605,-0.546468801052318,-0.0875522328418854,-0.567479901118712,-0.117126023163093,-0.669617119784934,-0.583583537659012,-0.320754280120259,0.320754280120259,0.00434956721921118,-0.760035203343758,"2019","4","1 dead chick",0.0119813203639446,0.309593260578884,84337.8548638278,0.595058435155146,-1.55200719933664,0.463016649235424,-0.124835550925584,0.187992621973195
"15",2019,2016,"Female_M042109_140619",5,12,5,"4","1",-1,"2","1",348,308.480799587402,209.296824568637,26.3083333333333,23.5816666666667,0.337055419942668,0.271948882928319,685.713660015291,1203.76722832478,137.142732003058,240.753445664956,5.28260869565217,6.5625,243,105,45,13,58,24,0.238683127572016,0.228571428571429,0.238683127572016,0.228571428571429,8,8,16,58,7,4,3,3,0.428571428571429,0.571428571428571,0.428571428571429,0.75,"Intermediate","Intermediate",-4.75,-6.75,91,37,"1","1","1","1","1","1","0","0",17,7,0.705882352941177,0.294117647058824,0.0651065370143493,-518.053568309491,138,32,0.775862068965517,0.224137931034483,0,0.5,0.5,0.333333333333333,0.0101116990005879,2.9,0.65,2.25,130,450,580,0.551724137931034,0.224137931034483,"male contribution","F older",0.411764705882353,"male contribution",0,"equal",-0.83048532940276,-0.986456760757131,-0.451016141365579,-0.297434256491827,-0.277651114912583,-0.425730409971428,0.419608332503354,-0.138409626785753,0.0263377707711691,-0.538122211263781,-0.304694778976661,-0.751009789931565,-0.136576697738311,-0.169914571836129,-0.105781862654336,-0.0570006580582262,-0.0451845007192607,0.45873906578433,0.271357554483159,0.592575561336195,0.0740882301102042,0.0176879993905454,-0.320044993229089,0.017353628394094,0.207397707119539,-0.687642193752997,0.126698220214828,-0.687642193752997,0.126698220214828,-0.494715366778436,1.13320644098324,0.296704219333161,-0.155149739431613,0.603074763975036,-0.904262983497213,-1.43532589602762,-0.560887704989092,-0.787901797320794,-1.54387250237374,-1.4907377310683,-0.0834352182871097,0.799252670599051,-1.17215941030937,0.854572940716454,-1.3102811884028,-0.412162948536188,-0.374053831718684,-0.108962754331883,0.0566659328480609,-0.0566659328480604,-0.326009162135896,0.0487018817755907,0.438915198431409,0.208019135199827,0.323650733897992,-0.323650733897992,-1.24365246120785,-1.3619124280751,1.3619124280751,NA,-0.605540879803734,0.582339483175448,0.052004256605398,0.625494652705341,-0.320044993229089,0.0176879993905454,-0.155149739431613,0.323650733897992,-0.323650733897992,0.0566659328480607,-1.3619124280751,"2019","3 or less","1 dead chick",0.00598753641463116,-0.317957166177303,39659.9867903646,-0.187586080282211,0.428171629855932,-0.103866959340177,-0.593325144234282,-0.432162829142446
"16",2019,2020,"Female_M043689_140619",6,12,5,"4","0",0,"1","2",355,380.781325699532,174.142584787312,26.6888888888889,18.3291666666667,0.404268641555256,0.314818146405277,809.132114096005,1108.57781090398,134.855352349334,184.762968483997,5.22916666666667,6.93333333333333,251,104,46.5,15,58,21,0.231075697211155,0.201923076923077,0.231075697211155,0.201923076923077,10.5,4,14.5,61.5,5,4,4,4,0.8,0.8,0.8,1,"Salmon","Red",-4.5,-3.5,90,113,"1","1","1","1","1","1","0","0",17,7,0.705882352941177,0.294117647058824,0.0894504951499789,-299.445696807974,147,31.5,0.75609756097561,0.24390243902439,6.5,0.724137931034483,0.275862068965517,0.19047619047619,0.0291526202880784,2.5625,0.625,1.9375,150,465,615,0.51219512195122,0.24390243902439,"male contribution","F younger",0.411764705882353,"male contribution",0.448275862068966,"male eats more",-0.83048532940276,-0.922632726759524,1.46580245943813,-0.297434256491827,-0.277651114912583,0.646479511438094,0.49269050091594,0.946639632919611,-0.561845180057771,-0.492199052486482,-0.685450578697094,0.673147463100031,0.478348963049609,0.377967243901847,-0.248876857768351,-0.105670405606847,-0.458941909185487,0.418233946763652,0.428946758691759,0.724962052246622,0.0571821910246542,0.120783767266867,-0.117126023163093,0.017353628394094,-0.0357582253654378,-0.794880571612023,-0.211777167645544,-0.794880571612023,-0.211777167645544,0.110332204101665,-0.0638116248320656,0.0413132457299337,0.0322900472928737,-0.888164652399598,-0.904262983497213,-0.374432842441987,0.233703210412121,0.71094372828964,-0.11234941698539,0.338075250448126,0.859171519956502,0.95675246157004,0.661803277679093,0.829012053650382,0.951419941078051,-0.412162948536188,-0.374053831718684,-0.108962754331883,0.0566659328480609,-0.0566659328480604,-0.0198532548060298,0.38045195754311,0.564612952965814,0.177533572282611,0.155762509624945,-0.155762509624945,0.142714216859918,-0.0128772691945056,0.0128772691945053,NA,-0.409304548936534,0.159036376590036,-0.0177739881182437,0.186901066740615,-0.117126023163093,0.120783767266867,0.0322900472928737,0.155762509624944,-0.155762509624945,0.0566659328480607,-0.0128772691945055,"2019","4","no change",0,-1.83164997208563,0,-1.89544700421333,0.928850351486686,-0.365335624064678,-0.342792467999891,1.23981860150945
"17",2019,2021,"Female_M043555_190619",5,9,6,"3","0",0,"1","1",414,337.997721094122,206.398788560953,27.4963888888889,21.3316666666667,0.371176338830382,0.311172964194174,873.353673319156,1335.00047194566,174.670734663831,267.000094389132,6.39473684210526,10.6875,243,171,37.5,16,49,21,0.201646090534979,0.12280701754386,0.201646090534979,0.12280701754386,9.5,4,13.5,53.5,7,3,3,3,0.428571428571429,0.428571428571429,0.428571428571429,1,"Intermediate","Red",-6.5,-3.5,11,55,"1","1","1","1","1","1","0","0",15,3,0.6,0.4,0.0600033746362078,-461.646798626507,72,21.5,0.700934579439252,0.299065420560748,5.5,0.703703703703704,0.296296296296296,0.19047619047619,0.0788390729911198,3.56666666666667,1.06666666666667,2.5,160,375,535,0.401869158878505,0.299065420560748,"male contribution","both young (1st-year)",0.2,"male contribution",0.407407407407407,"male eats more",-0.83048532940276,-0.906676718260122,-0.451016141365579,-0.994866306196801,0.0854311122807948,0.646479511438094,1.10866877753631,0.304565211045674,-0.0221507012086327,-0.394754802438591,-0.46779816771935,-0.0280336708261515,0.426061708778041,0.663060950015625,0.0914965834539201,0.741501860983647,0.148772505968502,1.3016502312744,2.02431611815185,0.592575561336195,1.1898868097565,-0.497790839991064,-0.0156665381300954,-0.488380684805212,-0.0357582253654378,-1.20973593423476,-1.21667380206913,-1.20973593423476,-1.21667380206913,-0.131686824250375,-0.0638116248320656,-0.128947403338884,-0.396143750934525,0.603074763975036,-1.85026118161737,-1.43532589602762,-0.560887704989092,-0.787901797320794,-2.43857443074145,-1.4907377310683,0.859171519956502,-0.303245866197875,0.661803277679093,-1.19029802456935,-0.774615131420492,-0.412162948536188,-0.74003455915567,-0.955759016568235,-0.885028648471234,0.885028648471234,-0.390187850721663,0.134302413849759,-0.482868334820891,-0.43217768606171,-0.312815560746202,0.312815560746202,-0.070572964381278,-0.135866229548292,0.135866229548292,NA,0.102765588061365,1.41849376778861,1.21497500199943,0.976369521477121,-0.0156665381300952,-0.497790839991064,-0.396143750934525,-0.312815560746202,0.312815560746202,-0.885028648471233,-0.135866229548292,"2019","3 or less","no change",0.00886542594021036,0.0102390782530748,53372.5815212354,0.0857849503472918,0.477778615911774,-0.765701667861053,0.709343437880552,-0.497489603358982
"18",2019,2025,"Female_M037936_170619",6,10,8,"7","1",-3,"2","1",220,195.958156760078,178.535895338102,23.6683333333333,16.6127777777778,0.271403310121859,0.327988499251287,793.444299140625,885.790877360042,132.240716523438,147.63181289334,4.68,5.72222222222222,117,103,23,18,33,18,0.282051282051282,0.174757281553398,0.282051282051282,0.174757281553398,10,0,10,41,8,7,4,0,0,0.875,0.5,0,"Intermediate","Intermediate",-3.75,-4.5,97,103,"1","1","1","1","1","1","0","0",18,2,0.555555555555556,0.444444444444444,-0.0565851891294287,-92.3465782194172,14,5,0.560975609756098,0.439024390243902,10,1,0,0,0.107294000497884,0.976190476190476,0.428571428571429,0.547619047619048,180,230,410,0.121951219512195,0.439024390243902,"male contribution","F older",0.111111111111111,"male contribution",1,"male eats more",-0.83048532940276,-0.842852684262515,1.46580245943813,-0.762388956295143,0.811595566667551,-2.57015025279047,-0.916751318469641,-1.82709181023942,-0.488338531080406,-0.856701555073603,-0.809872287220684,-2.14208919566299,0.667267252513484,0.308325563435701,-0.583784834208692,-0.161303350216976,-0.733333046465713,0.00200608981692958,-0.0857265973752794,-1.49251167050303,0.0402761519391042,-1.49438326279551,0.1872524319359,-1.38746390827065,-0.278914157850415,-0.0763016600264852,-0.556824893134273,-0.0763016600264852,-0.556824893134273,-0.0106773100743549,-1.26082969064737,-0.724859675079748,-1.06557156066484,1.34869447216235,1.93373161086327,-0.374432842441987,-2.94466045119273,-2.51733894225591,0.357369095407661,-1.13904292693053,-2.91125543301794,1.42925183448301,0.0975070659903366,1.00793826311289,0.653827687198992,-0.412162948536188,-0.191063468000191,-1.16745808212732,-1.28030785544476,1.28030785544476,-1.85643575194987,0.694736835810467,-1.29292053070928,-1.43820126232984,-1.50168719383663,1.50168719383663,0.889219351204103,1.64747369558161,-1.64747369558161,NA,0.396022961730992,-1.83056288099396,-0.566031625232571,-1.76379612035964,0.187252431935901,-1.49438326279551,-1.06557156066484,-1.50168719383663,1.50168719383663,-1.28030785544476,1.64747369558161,"2019","4","2 or more dead chicks",0.00215993359731606,-0.922503489206209,14576.1985230744,-0.860070377661319,-2.862506671129,-0.948216594310179,0.592305499728213,0.709202727971314
"19",2019,2026,"Female_M043805_180619",5,9,8,"5","0",0,"2","1",327,315.763765665249,218.698997784167,24.0394444444444,37.8494444444444,0.352270334283132,0.344240221629726,787.704253565162,930.220794515096,157.540850713032,186.044158903019,5.33333333333333,5.8695652173913,192,135,35,23,49,27,0.255208333333333,0.2,0.255208333333333,0.2,13,3,16,58,6,5,5,4,0.666666666666667,0.833333333333333,0.833333333333333,0.8,"Intermediate","Intermediate",-5.75,-6,26,103,"1","1","1","1","1","1","0","0",17,1,0.529411764705882,0.470588235294118,0.00803011265340592,-142.516540949934,57,12,0.603448275862069,0.396551724137931,10,0.8125,0.1875,0.111111111111111,0.0552083333333333,2.32,0.92,1.4,230,350,580,0.206896551724138,0.396551724137931,"male contribution","F older",0.0588235294117647,"male contribution",0.625,"male eats more",-0.83048532940276,-0.826896675763114,-0.451016141365579,-0.994866306196801,0.811595566667551,0.646479511438094,0.200361827265597,-0.029110602613078,0.183650175207039,-0.811918095127273,0.729582067860312,-0.428626334826245,0.900385349535949,0.282844231525264,-0.516994859540468,0.377020553271917,-0.449474191562484,0.497184602481922,-0.0231117694532823,-0.251388318217778,0.581269402676703,-0.669617119784934,0.69454985710089,-0.488380684805212,0.450553639604516,-0.454694118572765,-0.236203226563303,-0.454694118572765,-0.236203226563303,0.715379774981767,-0.363066141285891,0.296704219333161,-0.155149739431613,-0.142544944212281,0.0417352146229481,0.686460211143644,0.233703210412121,0.172896616532048,0.0964143663004104,0.502199492379088,0.105086129361613,0.169253506715093,-0.748937251542798,-0.806884718578259,0.653827687198992,-0.412162948536188,-0.374053831718684,-1.37915714768641,-1.51282503601743,1.51282503601743,-1.04381702189367,0.618601018637996,-0.692364592378232,-1.01140338148882,-1.14090611614349,1.14090611614349,0.889219351204103,0.518953899210344,-0.518953899210345,NA,-0.140773554614919,-0.145114744438001,0.805609299620728,-0.567479901118712,0.69454985710089,-0.669617119784934,-0.155149739431613,-1.14090611614349,1.14090611614349,-1.51282503601743,0.518953899210344,"2019","5","no change",0.00553313273163776,-0.37652864096392,30630.6055313954,-0.394539218230861,-0.837076521645463,-0.80380237483752,1.1521275207523,0.20950782400861
"20",2019,2028,"Female_M004209_010719",5,10,6,"6","1",-1,"2","2",313,350.429757751679,217.282228459553,29.4980555555556,25.2997222222222,0.399763990209944,0.214739708288296,905.429136280293,1124.18145192906,181.085827256059,224.836290385813,5.37209302325581,5.125,231,82,42,15,53,17,0.229437229437229,0.207317073170732,0.229437229437229,0.207317073170732,10,2,12,57,7,6,5,5,0.714285714285714,0.857142857142857,0.714285714285714,0.833333333333333,"White","Intermediate",-7.25,-5.75,0,85,"1","1","1","1","1","1","0","0",16,4,0.625,0.375,0.185024281921648,-218.752315648772,149,27,0.736842105263158,0.263157894736842,8,0.833333333333333,0.166666666666667,0.117647058823529,0.0221201562664977,1.9,0.5,1.4,150,420,570,0.473684210526316,0.263157894736842,"male contribution","both old (2+ years)",0.25,"male contribution",0.666666666666667,"male eats more",-0.83048532940276,-0.79498465876431,-0.451016141365579,-0.762388956295143,0.0854311122807948,-0.425730409971428,0.0541974904404259,0.491138848850083,0.159945507799094,-0.153205691380765,-0.180152253128077,0.577699994106782,-0.957197036540171,0.805451024649774,-0.225420437960938,0.877999069243944,-0.162808804887408,0.526561590656162,-0.339521944977144,0.393995824970554,-0.314750668857445,-0.188503536362098,-0.117126023163093,-0.263609878938854,-0.359966135345407,-0.817977283368215,-0.143265051168904,-0.817977283368215,-0.143265051168904,-0.0106773100743549,-0.662320657739716,-0.384338376942112,-0.208703964210038,0.603074763975036,0.987733412743109,0.686460211143644,1.02829412581333,0.365056299302617,0.245531354361696,-0.0839585145172038,0.230767027794094,-0.775745239110843,-0.607863198620609,-1.47146778229614,0.118161630216685,-0.412162948536188,-0.557044195437177,-0.744059951009147,-0.662684094548622,0.662684094548622,1.18210738129965,0.502908825768539,0.592545787306793,-0.0968364939723334,-0.00780160584823764,0.00780160584823717,0.462644988721711,0.644344987696041,-0.644344987696041,NA,-0.481781343295074,-0.671891943744292,-0.366665211736452,-0.567479901118712,-0.117126023163093,-0.188503536362098,-0.208703964210038,-0.00780160584823764,0.00780160584823717,-0.662684094548622,0.644344987696041,"2019","5","1 dead chick",0.00688260245040979,-0.208756529698175,44392.4438003618,-0.0885610326141031,0.164118661037085,-0.63336100843312,-0.682474523819262,-0.219249697002136
"21",2019,2029,"Female_M037955_200619",5,12,6,"5","0",0,"2","2",209,252.604931296335,216.869750665083,41.8988888888889,41.7238888888889,0.385498980758983,0.245638744281062,732.205403475318,974.351061258015,146.441080695064,194.870212251603,3.83333333333333,3.73684210526316,138,71,35,18,39,19,0.282608695652174,0.267605633802817,0.282608695652174,0.267605633802817,4,1,5,53,5,5,5,4,0.8,1,1,0.8,"Intermediate","Intermediate",-4.75,-5.75,61,94,"1","1","1","1","1","1","0","0",18,6,0.666666666666667,0.333333333333333,0.139860236477921,-242.145657782697,67,17,0.660377358490566,0.339622641509434,3,0.8,0.2,0.0526315789473684,0.015003061849357,2.12,0.72,1.4,180,350,530,0.320754716981132,0.339622641509434,"male contribution","both old (2+ years)",0.333333333333333,"male contribution",0.6,"male eats more",-0.83048532940276,-0.779028650264909,-0.451016141365579,-0.297434256491827,0.0854311122807948,0.646479511438094,-1.03159472597513,-0.976966035498327,0.15304413806925,1.34325239423601,1.01044207603106,0.275443738763913,-0.513974816597578,0.0364725605699021,-0.450655339086819,0.140845065856545,-0.384251583284079,-0.639704839861173,-0.929433040565812,-1.14499713186316,-0.500717098798495,-0.669617119784934,0.1872524319359,-1.05030769947111,-0.197862180355423,-0.0684440619255893,0.622493154545513,-0.0684440619255893,0.622493154545513,-1.4627914801866,-0.961575174193542,-1.57616292042384,-0.422920863323737,-0.888164652399598,0.0417352146229481,0.686460211143644,0.233703210412121,0.71094372828964,1.14023328272941,1.3228207020339,0.105086129361613,0.799252670599051,-0.607863198620609,0.0877463287342787,0.385994658707838,-0.412162948536188,-0.191063468000191,-0.320661819890971,-0.292109838010938,0.292109838010937,0.61411267663927,0.46740807745568,-0.552700420673338,-0.706547752316655,-0.657326024148659,0.657326024148659,-0.603790917484267,0.443719246118927,-0.443719246118927,NA,-0.555130341159619,-0.395961029821949,0.247383341831595,-0.567479901118712,0.187252431935901,-0.669617119784934,-0.422920863323737,-0.657326024148659,0.657326024148659,-0.292109838010937,0.443719246118927,"2019","5","no change",0,-1.83164997208563,0,-1.89544700421333,-0.610287389947833,-0.199420229931755,0.550095691017747,0.407829746759815
